Temperature,Humidity,Wind speed,Visibility,Solar Radiation,Rented Bike B,Date,Hour,Seasons,Functioning Day,Holiday
15.7,79.0,1.2,628,0.0,0.0,1.0,4.0,1.0,1.0,1.0
15.3,82.0,1.4,508,0.0,0.0,1.0,5.0,1.0,1.0,1.0
14.9,81.0,0.4,580,0.0,0.0,1.0,6.0,1.0,1.0,1.0
15.1,80.0,1.0,623,0.01,1.0,1.0,7.0,1.0,1.0,1.0
15.7,75.0,1.1,804,0.11,1.0,1.0,8.0,1.0,1.0,1.0
16.6,70.0,1.5,945,0.3,1.0,1.0,9.0,1.0,1.0,1.0
17.5,66.0,1.3,1059,0.55,1.0,1.0,10.0,1.0,1.0,1.0
18.5,61.0,1.6,1301,0.95,1.0,1.0,11.0,1.0,1.0,1.0
20.8,50.0,2.0,1240,1.82,1.0,1.0,12.0,1.0,1.0,1.0
21.9,48.0,2.5,1113,2.14,1.0,1.0,13.0,1.0,1.0,1.0
23.0,42.0,3.4,1315,2.1,1.0,1.0,14.0,1.0,1.0,1.0
23.7,43.0,2.8,1347,2.28,1.0,1.0,15.0,1.0,1.0,1.0
23.0,47.0,4.1,1417,2.0,1.0,1.0,16.0,1.0,1.0,1.0
22.0,49.0,3.7,1582,1.28,1.0,1.0,17.0,1.0,1.0,1.0
20.7,54.0,4.1,1484,0.5,1.0,1.0,18.0,1.0,1.0,1.0
19.1,60.0,3.4,1592,0.1,1.0,1.0,19.0,1.0,1.0,1.0
18.2,65.0,1.8,1563,0.0,1.0,1.0,20.0,1.0,1.0,1.0
17.9,64.0,2.1,1652,0.0,1.0,1.0,21.0,1.0,1.0,1.0
17.4,66.0,2.3,1565,0.0,1.0,1.0,22.0,1.0,1.0,1.0
16.8,70.0,0.9,1426,0.0,1.0,1.0,23.0,1.0,1.0,1.0
16.8,69.0,0.8,1395,0.0,1.0,2.0,0.0,1.0,1.0,1.0
17.1,72.0,1.7,1353,0.0,0.0,2.0,1.0,1.0,1.0,1.0
17.0,73.0,1.6,1184,0.0,0.0,2.0,2.0,1.0,1.0,1.0
17.0,74.0,1.7,1294,0.0,0.0,2.0,3.0,1.0,1.0,1.0
16.9,74.0,1.2,1199,0.0,0.0,2.0,4.0,1.0,1.0,1.0
16.9,73.0,1.6,1275,0.0,0.0,2.0,5.0,1.0,1.0,1.0
16.8,74.0,1.2,1265,0.0,0.0,2.0,6.0,1.0,1.0,1.0
16.8,73.0,1.0,1366,0.01,1.0,2.0,7.0,1.0,1.0,1.0
17.3,71.0,0.5,1481,0.17,1.0,2.0,8.0,1.0,1.0,1.0
18.3,67.0,2.4,1375,0.55,1.0,2.0,9.0,1.0,1.0,1.0
18.9,66.0,2.0,1298,0.85,1.0,2.0,10.0,1.0,1.0,1.0
19.0,67.0,1.9,1062,0.52,1.0,2.0,11.0,1.0,1.0,1.0
19.6,63.0,2.9,1034,0.68,1.0,2.0,12.0,1.0,1.0,1.0
20.1,61.0,2.6,1117,1.01,1.0,2.0,13.0,1.0,1.0,1.0
21.0,53.0,3.2,1306,1.12,1.0,2.0,14.0,1.0,1.0,1.0
19.9,58.0,2.5,1348,0.51,1.0,2.0,15.0,1.0,1.0,1.0
19.7,58.0,3.7,1302,0.78,1.0,2.0,16.0,1.0,1.0,1.0
19.7,57.0,2.6,1302,0.54,1.0,2.0,17.0,1.0,1.0,1.0
18.9,68.0,3.3,1326,0.12,1.0,2.0,18.0,1.0,1.0,1.0
18.0,74.0,3.1,1258,0.02,1.0,2.0,19.0,1.0,1.0,1.0
17.3,80.0,2.4,927,0.0,1.0,2.0,20.0,1.0,1.0,1.0
17.0,83.0,3.2,744,0.0,1.0,2.0,21.0,1.0,1.0,1.0
16.0,85.0,2.0,409,0.0,1.0,2.0,22.0,1.0,1.0,1.0
15.0,94.0,1.6,163,0.0,0.0,2.0,23.0,1.0,1.0,1.0
15.0,96.0,2.1,141,0.0,0.0,3.0,0.0,1.0,1.0,1.0
14.8,96.0,1.7,209,0.0,0.0,3.0,1.0,1.0,1.0,1.0
14.5,97.0,2.2,179,0.0,0.0,3.0,2.0,1.0,1.0,1.0
14.3,97.0,1.2,228,0.0,0.0,3.0,3.0,1.0,1.0,1.0
14.1,97.0,1.7,306,0.0,0.0,3.0,4.0,1.0,1.0,1.0
11.9,97.0,3.4,305,0.0,0.0,3.0,5.0,1.0,1.0,1.0
11.7,95.0,0.7,2000,0.0,0.0,3.0,6.0,1.0,1.0,1.0
10.3,90.0,1.2,2000,0.01,1.0,3.0,7.0,1.0,1.0,1.0
10.3,86.0,2.5,2000,0.15,1.0,3.0,8.0,1.0,1.0,1.0
10.4,81.0,1.4,2000,0.36,0.0,3.0,9.0,1.0,1.0,1.0
10.7,81.0,1.4,2000,0.57,1.0,3.0,10.0,1.0,1.0,1.0
12.8,65.0,2.0,2000,1.76,1.0,3.0,11.0,1.0,1.0,1.0
15.3,54.0,2.1,1989,2.83,1.0,3.0,12.0,1.0,1.0,1.0
16.7,47.0,1.4,2000,3.24,1.0,3.0,13.0,1.0,1.0,1.0
17.9,42.0,1.3,1981,3.04,1.0,3.0,14.0,1.0,1.0,1.0
17.9,44.0,2.2,2000,2.79,1.0,3.0,15.0,1.0,1.0,1.0
17.9,42.0,1.1,2000,2.25,1.0,3.0,16.0,1.0,1.0,1.0
17.2,46.0,2.2,2000,1.6,1.0,3.0,17.0,1.0,1.0,1.0
16.0,47.0,2.1,2000,0.79,1.0,3.0,18.0,1.0,1.0,1.0
14.3,53.0,2.1,2000,0.17,1.0,3.0,19.0,1.0,1.0,1.0
12.8,56.0,2.0,2000,0.0,1.0,3.0,20.0,1.0,1.0,1.0
11.8,57.0,1.9,2000,0.0,1.0,3.0,21.0,1.0,1.0,1.0
10.9,58.0,1.5,2000,0.0,1.0,3.0,22.0,1.0,1.0,1.0
10.2,58.0,2.4,2000,0.0,1.0,3.0,23.0,1.0,1.0,1.0
9.5,61.0,1.7,2000,0.0,0.0,4.0,0.0,1.0,1.0,1.0
9.0,62.0,1.9,2000,0.0,0.0,4.0,1.0,1.0,1.0,1.0
9.0,63.0,2.1,2000,0.0,0.0,4.0,2.0,1.0,1.0,1.0
8.9,64.0,2.2,2000,0.0,0.0,4.0,3.0,1.0,1.0,1.0
8.8,65.0,2.5,2000,0.0,0.0,4.0,4.0,1.0,1.0,1.0
8.3,81.0,2.0,1060,0.0,0.0,4.0,5.0,1.0,1.0,1.0
7.5,94.0,2.4,511,0.0,0.0,4.0,6.0,1.0,1.0,1.0
7.1,94.0,2.2,572,0.0,0.0,4.0,7.0,1.0,1.0,1.0
6.7,94.0,2.7,1127,0.05,0.0,4.0,8.0,1.0,1.0,1.0
6.8,89.0,2.9,2000,0.07,0.0,4.0,9.0,1.0,1.0,1.0
7.1,87.0,2.9,2000,0.15,0.0,4.0,10.0,1.0,1.0,1.0
7.1,93.0,2.6,697,0.19,0.0,4.0,11.0,1.0,1.0,1.0
7.3,95.0,2.2,676,0.3,0.0,4.0,12.0,1.0,1.0,1.0
7.7,95.0,1.9,442,0.4,0.0,4.0,13.0,1.0,1.0,1.0
8.0,95.0,1.5,514,0.35,0.0,4.0,14.0,1.0,1.0,1.0
8.1,96.0,1.9,410,0.26,0.0,4.0,15.0,1.0,1.0,1.0
8.1,96.0,1.5,281,0.21,0.0,4.0,16.0,1.0,1.0,1.0
8.0,96.0,1.4,298,0.13,0.0,4.0,17.0,1.0,1.0,1.0
7.6,96.0,2.0,660,0.04,0.0,4.0,18.0,1.0,1.0,1.0
7.6,96.0,1.5,1309,0.0,0.0,4.0,19.0,1.0,1.0,1.0
7.3,96.0,1.9,2000,0.0,0.0,4.0,20.0,1.0,1.0,1.0
7.3,96.0,1.5,749,0.0,0.0,4.0,21.0,1.0,1.0,1.0
7.2,96.0,1.0,700,0.0,0.0,4.0,22.0,1.0,1.0,1.0
7.1,96.0,1.3,1497,0.0,0.0,4.0,23.0,1.0,1.0,1.0
7.2,95.0,0.9,861,0.0,0.0,5.0,0.0,1.0,1.0,1.0
7.2,95.0,0.2,683,0.0,0.0,5.0,1.0,1.0,1.0,1.0
7.3,96.0,1.0,337,0.0,0.0,5.0,2.0,1.0,1.0,1.0
7.2,96.0,0.8,349,0.0,0.0,5.0,3.0,1.0,1.0,1.0
6.8,97.0,2.2,453,0.0,0.0,5.0,4.0,1.0,1.0,1.0
6.3,97.0,1.7,787,0.0,0.0,5.0,5.0,1.0,1.0,1.0
6.1,96.0,2.1,798,0.0,0.0,5.0,6.0,1.0,1.0,1.0
5.7,95.0,3.4,1136,0.02,1.0,5.0,7.0,1.0,1.0,1.0
5.9,90.0,2.8,1820,0.32,1.0,5.0,8.0,1.0,1.0,1.0
6.9,83.0,2.2,1666,0.83,1.0,5.0,9.0,1.0,1.0,1.0
8.0,73.0,2.8,1641,1.44,1.0,5.0,10.0,1.0,1.0,1.0
8.3,69.0,4.1,1217,1.81,1.0,5.0,11.0,1.0,1.0,1.0
6.7,71.0,4.6,543,1.05,1.0,5.0,12.0,1.0,1.0,1.0
7.9,58.0,4.3,488,1.88,1.0,5.0,13.0,1.0,1.0,1.0
7.4,56.0,3.5,461,1.04,1.0,5.0,14.0,1.0,1.0,1.0
6.8,50.0,4.1,660,0.56,1.0,5.0,15.0,1.0,1.0,1.0
6.6,50.0,4.0,645,0.81,1.0,5.0,16.0,1.0,1.0,1.0
6.3,50.0,4.4,707,0.64,1.0,5.0,17.0,1.0,1.0,1.0
5.9,43.0,5.3,859,0.62,1.0,5.0,18.0,1.0,1.0,1.0
4.8,48.0,3.8,1126,0.17,1.0,5.0,19.0,1.0,1.0,1.0
4.3,59.0,4.6,991,0.0,1.0,5.0,20.0,1.0,1.0,1.0
4.0,67.0,3.0,794,0.0,0.0,5.0,21.0,1.0,1.0,1.0
3.9,68.0,3.0,737,0.0,0.0,5.0,22.0,1.0,1.0,1.0
3.8,75.0,4.1,604,0.0,0.0,5.0,23.0,1.0,1.0,1.0
3.0,67.0,3.3,945,0.0,0.0,6.0,0.0,1.0,1.0,1.0
2.6,67.0,2.7,1053,0.0,0.0,6.0,1.0,1.0,1.0,1.0
1.8,81.0,2.9,325,0.0,0.0,6.0,2.0,1.0,1.0,1.0
1.5,82.0,3.5,372,0.0,0.0,6.0,3.0,1.0,1.0,1.0
1.6,70.0,3.6,1392,0.0,0.0,6.0,4.0,1.0,1.0,1.0
1.6,62.0,4.9,1372,0.0,0.0,6.0,5.0,1.0,1.0,1.0
1.7,58.0,3.8,1189,0.0,0.0,6.0,6.0,1.0,1.0,1.0
1.9,51.0,4.9,1297,0.07,0.0,6.0,7.0,1.0,1.0,1.0
2.4,44.0,4.3,1375,0.41,0.0,6.0,8.0,1.0,1.0,1.0
3.4,37.0,3.6,1668,1.07,0.0,6.0,9.0,1.0,1.0,1.0
4.3,31.0,4.9,1661,1.77,0.0,6.0,10.0,1.0,1.0,1.0
4.7,26.0,4.8,1927,1.55,1.0,6.0,11.0,1.0,1.0,1.0
6.0,23.0,4.2,1990,2.0,1.0,6.0,12.0,1.0,1.0,1.0
7.4,22.0,4.5,1964,2.98,1.0,6.0,13.0,1.0,1.0,1.0
8.1,24.0,4.7,1914,2.99,1.0,6.0,14.0,1.0,1.0,1.0
7.6,36.0,5.0,1928,1.39,1.0,6.0,15.0,1.0,1.0,1.0
7.9,34.0,4.7,1979,1.09,1.0,6.0,16.0,1.0,1.0,1.0
7.6,36.0,5.3,2000,1.8,1.0,6.0,17.0,1.0,1.0,1.0
6.4,43.0,3.7,2000,0.92,1.0,6.0,18.0,1.0,1.0,1.0
4.9,47.0,3.5,2000,0.2,1.0,6.0,19.0,1.0,1.0,1.0
4.2,44.0,4.1,2000,0.0,0.0,6.0,20.0,1.0,1.0,1.0
3.8,39.0,3.2,2000,0.0,0.0,6.0,21.0,1.0,1.0,1.0
3.5,41.0,2.8,2000,0.0,0.0,6.0,22.0,1.0,1.0,1.0
3.1,39.0,3.1,2000,0.0,0.0,6.0,23.0,1.0,1.0,1.0
2.9,46.0,2.2,2000,0.0,0.0,7.0,0.0,1.0,1.0,1.0
2.4,46.0,1.7,2000,0.0,0.0,7.0,1.0,1.0,1.0,1.0
2.2,49.0,1.9,2000,0.0,0.0,7.0,2.0,1.0,1.0,1.0
2.0,50.0,2.0,2000,0.0,0.0,7.0,3.0,1.0,1.0,1.0
1.7,51.0,1.3,2000,0.0,0.0,7.0,4.0,1.0,1.0,1.0
1.3,51.0,1.6,2000,0.0,0.0,7.0,5.0,1.0,1.0,1.0
0.9,52.0,1.1,2000,0.0,0.0,7.0,6.0,1.0,1.0,1.0
0.9,54.0,0.8,2000,0.11,0.0,7.0,7.0,1.0,1.0,1.0
2.9,53.0,1.5,1892,0.68,0.0,7.0,8.0,1.0,1.0,1.0
5.1,46.0,2.7,1888,1.34,0.0,7.0,9.0,1.0,1.0,1.0
6.3,39.0,2.8,2000,1.55,0.0,7.0,10.0,1.0,1.0,1.0
6.4,29.0,2.7,2000,0.9,1.0,7.0,11.0,1.0,1.0,1.0
6.9,30.0,1.8,1994,0.85,1.0,7.0,12.0,1.0,1.0,1.0
7.4,27.0,1.8,2000,0.86,1.0,7.0,13.0,1.0,1.0,1.0
7.9,27.0,1.0,1985,0.75,1.0,7.0,14.0,1.0,1.0,1.0
7.3,38.0,0.8,2000,0.38,0.0,7.0,15.0,1.0,1.0,1.0
6.1,65.0,1.5,1465,0.21,0.0,7.0,16.0,1.0,1.0,1.0
4.3,80.0,2.6,1357,0.23,0.0,7.0,17.0,1.0,1.0,1.0
3.0,89.0,1.5,283,0.07,0.0,7.0,18.0,1.0,1.0,1.0
2.5,94.0,1.8,349,0.0,0.0,7.0,19.0,1.0,1.0,1.0
2.7,90.0,1.5,639,0.0,0.0,7.0,20.0,1.0,1.0,1.0
2.8,88.0,2.1,592,0.0,0.0,7.0,21.0,1.0,1.0,1.0
2.7,88.0,2.0,621,0.0,0.0,7.0,22.0,1.0,1.0,1.0
2.9,85.0,0.9,829,0.0,0.0,7.0,23.0,1.0,1.0,1.0
3.2,84.0,0.6,785,0.0,0.0,8.0,0.0,1.0,1.0,1.0
2.8,87.0,0.8,462,0.0,0.0,8.0,1.0,1.0,1.0,1.0
2.2,88.0,0.5,508,0.0,0.0,8.0,2.0,1.0,1.0,1.0
1.6,94.0,0.3,426,0.0,0.0,8.0,3.0,1.0,1.0,1.0
1.1,95.0,0.5,345,0.0,0.0,8.0,4.0,1.0,1.0,1.0
0.7,96.0,1.0,206,0.0,0.0,8.0,5.0,1.0,1.0,1.0
0.1,97.0,0.6,77,0.0,0.0,8.0,6.0,1.0,1.0,1.0
0.6,97.0,1.3,66,0.05,1.0,8.0,7.0,1.0,1.0,1.0
1.0,97.0,0.9,148,0.22,1.0,8.0,8.0,1.0,1.0,1.0
2.6,96.0,1.1,316,0.87,1.0,8.0,9.0,1.0,1.0,1.0
5.2,73.0,1.0,668,2.08,1.0,8.0,10.0,1.0,1.0,1.0
7.5,54.0,0.9,1013,2.49,1.0,8.0,11.0,1.0,1.0,1.0
10.4,44.0,1.7,1235,2.93,1.0,8.0,12.0,1.0,1.0,1.0
12.4,32.0,1.7,1441,3.06,1.0,8.0,13.0,1.0,1.0,1.0
13.9,26.0,2.5,1537,2.99,1.0,8.0,14.0,1.0,1.0,1.0
14.2,24.0,1.8,1743,2.6,1.0,8.0,15.0,1.0,1.0,1.0
15.3,24.0,1.5,1534,2.0,1.0,8.0,16.0,1.0,1.0,1.0
15.3,26.0,0.9,1257,1.39,1.0,8.0,17.0,1.0,1.0,1.0
14.8,24.0,1.3,1514,0.69,1.0,8.0,18.0,1.0,1.0,1.0
13.4,33.0,1.2,1356,0.15,1.0,8.0,19.0,1.0,1.0,1.0
11.7,34.0,0.9,1393,0.0,1.0,8.0,20.0,1.0,1.0,1.0
10.3,38.0,0.5,1433,0.0,1.0,8.0,21.0,1.0,1.0,1.0
9.6,41.0,0.5,1428,0.0,1.0,8.0,22.0,1.0,1.0,1.0
9.6,43.0,1.2,1333,0.0,1.0,8.0,23.0,1.0,1.0,1.0
9.0,46.0,1.2,1259,0.0,0.0,9.0,0.0,1.0,1.0,1.0
9.0,44.0,1.0,1314,0.0,0.0,9.0,1.0,1.0,1.0,1.0
8.8,43.0,1.0,1490,0.0,0.0,9.0,2.0,1.0,1.0,1.0
8.1,48.0,0.8,1455,0.0,0.0,9.0,3.0,1.0,1.0,1.0
7.5,48.0,1.0,1458,0.0,0.0,9.0,4.0,1.0,1.0,1.0
7.1,53.0,0.8,1392,0.0,0.0,9.0,5.0,1.0,1.0,1.0
6.9,51.0,0.9,1546,0.0,0.0,9.0,6.0,1.0,1.0,1.0
7.2,50.0,1.1,1454,0.1,1.0,9.0,7.0,1.0,1.0,1.0
9.6,38.0,1.4,1527,0.58,1.0,9.0,8.0,1.0,1.0,1.0
11.9,35.0,1.1,1664,0.95,1.0,9.0,9.0,1.0,1.0,1.0
15.2,31.0,1.6,1757,1.84,1.0,9.0,10.0,1.0,1.0,1.0
18.5,27.0,1.3,1610,2.59,1.0,9.0,11.0,1.0,1.0,1.0
20.5,37.0,4.6,1761,2.94,1.0,9.0,12.0,1.0,1.0,1.0
21.9,34.0,5.1,1861,2.77,1.0,9.0,13.0,1.0,1.0,1.0
21.4,33.0,4.8,1998,1.63,1.0,9.0,15.0,1.0,1.0,1.0
20.9,34.0,5.8,2000,1.37,1.0,9.0,16.0,1.0,1.0,1.0
20.6,39.0,5.6,2000,0.74,1.0,9.0,17.0,1.0,1.0,1.0
19.2,55.0,5.8,2000,0.01,1.0,9.0,19.0,1.0,1.0,1.0
19.1,58.0,6.1,2000,0.0,0.0,9.0,20.0,1.0,1.0,1.0
15.8,83.0,5.4,691,0.0,0.0,9.0,22.0,1.0,1.0,1.0
15.1,83.0,4.1,1147,0.0,0.0,9.0,23.0,1.0,1.0,1.0
14.4,82.0,4.6,1041,0.0,0.0,10.0,0.0,1.0,0.0,1.0
13.6,81.0,3.6,886,0.0,0.0,10.0,1.0,1.0,0.0,1.0
12.7,80.0,3.9,885,0.0,0.0,10.0,2.0,1.0,0.0,1.0
11.6,81.0,3.1,687,0.0,0.0,10.0,3.0,1.0,0.0,1.0
10.2,83.0,3.5,554,0.0,0.0,10.0,4.0,1.0,0.0,1.0
9.7,84.0,1.7,447,0.0,0.0,10.0,5.0,1.0,0.0,1.0
9.0,86.0,2.0,442,0.0,0.0,10.0,6.0,1.0,0.0,1.0
8.8,85.0,1.1,438,0.11,0.0,10.0,7.0,1.0,0.0,1.0
9.7,77.0,1.6,519,0.68,0.0,10.0,8.0,1.0,0.0,1.0
11.8,59.0,2.1,975,1.44,0.0,10.0,9.0,1.0,0.0,1.0
13.3,51.0,4.1,1487,2.17,0.0,10.0,10.0,1.0,0.0,1.0
14.9,44.0,4.0,1468,2.75,0.0,10.0,11.0,1.0,0.0,1.0
15.7,46.0,3.9,1132,3.05,0.0,10.0,12.0,1.0,0.0,1.0
15.6,38.0,4.7,1558,3.32,0.0,10.0,13.0,1.0,0.0,1.0
16.4,28.0,3.4,1804,3.16,0.0,10.0,14.0,1.0,0.0,1.0
17.0,28.0,3.5,1804,2.9,0.0,10.0,15.0,1.0,0.0,1.0
16.9,23.0,4.4,1938,2.39,0.0,10.0,16.0,1.0,0.0,1.0
16.2,22.0,4.1,2000,1.73,0.0,10.0,17.0,1.0,0.0,1.0
15.2,21.0,2.9,2000,0.94,0.0,10.0,18.0,1.0,0.0,1.0
13.2,28.0,2.9,2000,0.22,0.0,10.0,19.0,1.0,0.0,1.0
11.9,33.0,2.0,2000,0.0,0.0,10.0,20.0,1.0,0.0,1.0
11.0,34.0,2.1,2000,0.0,0.0,10.0,21.0,1.0,0.0,1.0
10.3,42.0,1.0,1923,0.0,0.0,10.0,22.0,1.0,0.0,1.0
9.7,45.0,2.0,1969,0.0,0.0,10.0,23.0,1.0,0.0,1.0
9.5,40.0,2.4,1987,0.0,0.0,11.0,0.0,1.0,1.0,1.0
8.9,40.0,2.1,2000,0.0,0.0,11.0,1.0,1.0,1.0,1.0
8.1,45.0,1.0,2000,0.0,0.0,11.0,2.0,1.0,1.0,1.0
7.8,49.0,1.4,1972,0.0,0.0,11.0,3.0,1.0,1.0,1.0
7.5,53.0,1.0,1701,0.0,0.0,11.0,4.0,1.0,1.0,1.0
7.1,57.0,0.8,1746,0.0,0.0,11.0,5.0,1.0,1.0,1.0
7.1,55.0,1.8,1780,0.0,0.0,11.0,6.0,1.0,1.0,1.0
7.6,54.0,1.7,1690,0.13,1.0,11.0,7.0,1.0,1.0,1.0
8.9,48.0,1.1,1444,0.69,1.0,11.0,8.0,1.0,1.0,1.0
11.5,43.0,1.7,1818,1.43,1.0,11.0,9.0,1.0,1.0,1.0
13.8,39.0,2.3,1659,2.09,1.0,11.0,10.0,1.0,1.0,1.0
16.2,30.0,2.4,1700,2.68,1.0,11.0,11.0,1.0,1.0,1.0
17.5,20.0,4.6,2000,3.07,1.0,11.0,12.0,1.0,1.0,1.0
18.1,18.0,5.1,1939,3.2,1.0,11.0,13.0,1.0,1.0,1.0
18.8,27.0,4.9,1888,3.13,1.0,11.0,14.0,1.0,1.0,1.0
19.4,24.0,3.9,2000,2.86,1.0,11.0,15.0,1.0,1.0,1.0
18.8,23.0,4.2,1956,2.39,1.0,11.0,16.0,1.0,1.0,1.0
18.6,22.0,3.7,1978,1.72,1.0,11.0,17.0,1.0,1.0,1.0
17.9,16.0,3.7,2000,0.92,1.0,11.0,18.0,1.0,1.0,1.0
15.9,14.0,2.8,2000,0.25,1.0,11.0,19.0,1.0,1.0,1.0
14.2,15.0,2.6,2000,0.0,1.0,11.0,20.0,1.0,1.0,1.0
13.4,15.0,2.7,2000,0.0,1.0,11.0,21.0,1.0,1.0,1.0
13.5,15.0,2.2,2000,0.0,1.0,11.0,22.0,1.0,1.0,1.0
12.6,16.0,1.7,2000,0.0,1.0,11.0,23.0,1.0,1.0,1.0
11.4,22.0,1.5,2000,0.0,1.0,13.0,0.0,1.0,1.0,1.0
10.0,23.0,0.7,2000,0.0,0.0,13.0,1.0,1.0,1.0,1.0
9.7,23.0,1.4,2000,0.0,0.0,13.0,2.0,1.0,1.0,1.0
9.9,27.0,1.3,2000,0.0,0.0,13.0,3.0,1.0,1.0,1.0
9.7,29.0,1.8,2000,0.0,0.0,13.0,4.0,1.0,1.0,1.0
9.1,34.0,0.9,2000,0.0,0.0,13.0,5.0,1.0,1.0,1.0
8.3,35.0,0.3,2000,0.0,0.0,13.0,6.0,1.0,1.0,1.0
8.8,33.0,1.2,2000,0.11,1.0,13.0,7.0,1.0,1.0,1.0
10.6,27.0,1.1,2000,0.39,1.0,13.0,8.0,1.0,1.0,1.0
13.2,22.0,1.1,2000,0.93,1.0,13.0,9.0,1.0,1.0,1.0
15.7,18.0,1.6,1980,1.66,1.0,13.0,10.0,1.0,1.0,1.0
16.9,15.0,1.7,1994,1.8,1.0,13.0,11.0,1.0,1.0,1.0
18.2,15.0,1.6,2000,2.27,1.0,13.0,12.0,1.0,1.0,1.0
19.0,15.0,1.4,2000,2.02,1.0,13.0,13.0,1.0,1.0,1.0
18.7,14.0,1.6,2000,1.25,1.0,13.0,14.0,1.0,1.0,1.0
18.6,15.0,0.9,1991,0.81,1.0,13.0,15.0,1.0,1.0,1.0
18.3,16.0,1.0,2000,0.7,1.0,13.0,16.0,1.0,1.0,1.0
18.1,16.0,1.4,2000,0.45,1.0,13.0,17.0,1.0,1.0,1.0
17.5,18.0,1.3,2000,0.23,1.0,13.0,18.0,1.0,1.0,1.0
16.9,19.0,0.5,2000,0.06,1.0,13.0,19.0,1.0,1.0,1.0
16.2,22.0,0.9,2000,0.0,1.0,13.0,20.0,1.0,1.0,1.0
16.4,24.0,2.9,1983,0.0,1.0,13.0,21.0,1.0,1.0,1.0
16.3,25.0,2.0,2000,0.0,1.0,13.0,22.0,1.0,1.0,1.0
15.5,27.0,3.5,2000,0.0,1.0,13.0,23.0,1.0,1.0,1.0
14.8,27.0,2.1,2000,0.0,1.0,13.0,0.0,1.0,1.0,1.0
14.1,25.0,1.8,2000,0.0,1.0,13.0,1.0,1.0,1.0,1.0
13.5,27.0,1.6,2000,0.0,0.0,13.0,2.0,1.0,1.0,1.0
12.1,41.0,1.0,2000,0.0,0.0,13.0,3.0,1.0,1.0,1.0
10.3,72.0,1.0,2000,0.0,0.0,13.0,4.0,1.0,1.0,1.0
9.5,76.0,0.8,1962,0.0,0.0,13.0,5.0,1.0,1.0,1.0
8.7,80.0,1.1,1518,0.0,0.0,13.0,6.0,1.0,1.0,1.0
8.2,88.0,0.7,607,0.01,0.0,13.0,7.0,1.0,1.0,1.0
7.7,88.0,1.4,516,0.08,0.0,13.0,8.0,1.0,1.0,1.0
7.5,94.0,1.5,506,0.15,0.0,13.0,9.0,1.0,1.0,1.0
7.7,94.0,1.0,685,0.28,0.0,13.0,10.0,1.0,1.0,1.0
8.1,94.0,1.2,802,0.39,0.0,13.0,11.0,1.0,1.0,1.0
8.6,94.0,1.1,389,0.49,0.0,13.0,12.0,1.0,1.0,1.0
8.8,93.0,1.7,597,0.38,0.0,13.0,13.0,1.0,1.0,1.0
8.9,94.0,1.3,1129,0.29,0.0,13.0,14.0,1.0,1.0,1.0
8.6,88.0,3.2,1211,0.17,0.0,13.0,15.0,1.0,1.0,1.0
8.9,87.0,1.8,2000,0.32,0.0,13.0,16.0,1.0,1.0,1.0
9.3,81.0,2.4,2000,0.52,1.0,13.0,17.0,1.0,1.0,1.0
9.6,79.0,1.8,2000,0.39,1.0,13.0,18.0,1.0,1.0,1.0
9.5,76.0,2.3,2000,0.02,1.0,13.0,19.0,1.0,1.0,1.0
9.4,76.0,2.6,1376,0.0,1.0,13.0,20.0,1.0,1.0,1.0
9.1,76.0,3.5,1113,0.0,1.0,13.0,21.0,1.0,1.0,1.0
8.8,77.0,3.2,1258,0.0,1.0,13.0,22.0,1.0,1.0,1.0
8.4,77.0,3.8,1662,0.0,0.0,13.0,23.0,1.0,1.0,1.0
7.8,78.0,1.8,1741,0.0,0.0,13.0,0.0,1.0,1.0,1.0
7.1,78.0,3.6,1662,0.0,0.0,13.0,1.0,1.0,1.0,1.0
6.7,80.0,2.8,1342,0.0,0.0,13.0,2.0,1.0,1.0,1.0
6.4,83.0,2.3,1158,0.0,0.0,13.0,3.0,1.0,1.0,1.0
6.0,84.0,1.7,951,0.0,0.0,13.0,4.0,1.0,1.0,1.0
5.8,85.0,1.3,829,0.0,0.0,13.0,5.0,1.0,1.0,1.0
5.6,85.0,1.2,769,0.0,0.0,13.0,6.0,1.0,1.0,1.0
5.8,83.0,1.1,733,0.15,0.0,13.0,7.0,1.0,1.0,1.0
7.0,78.0,0.9,656,0.56,0.0,13.0,8.0,1.0,1.0,1.0
8.6,66.0,1.7,881,1.16,1.0,13.0,9.0,1.0,1.0,1.0
10.3,62.0,2.1,914,1.76,1.0,13.0,10.0,1.0,1.0,1.0
11.8,57.0,2.6,1041,2.18,1.0,13.0,11.0,1.0,1.0,1.0
12.5,53.0,3.4,1324,2.52,1.0,13.0,12.0,1.0,1.0,1.0
13.5,46.0,3.4,1325,2.71,1.0,13.0,13.0,1.0,1.0,1.0
13.7,50.0,3.7,1218,2.3,1.0,13.0,14.0,1.0,1.0,1.0
13.1,54.0,4.1,1264,1.98,0.0,13.0,15.0,1.0,1.0,1.0
12.0,61.0,3.6,1374,0.57,0.0,13.0,16.0,1.0,1.0,1.0
11.8,60.0,2.9,1457,0.6,0.0,13.0,17.0,1.0,1.0,1.0
11.9,58.0,2.2,1645,0.61,0.0,13.0,18.0,1.0,1.0,1.0
11.0,62.0,2.1,1661,0.19,0.0,13.0,19.0,1.0,1.0,1.0
10.3,62.0,2.0,1749,0.0,0.0,13.0,20.0,1.0,1.0,1.0
