Rented Bike Count,Temperature,Humidity,Wind speed,Visibility,Solar Radiation,Rented Bike B,Date,Hour,Seasons,Functioning Day,Holiday
70,1.3,39.0,2.3,2000,0.0,0.0,13.0,4.0,1.0,1.0,1.0
80,1.3,40.0,2.3,2000,0.0,0.0,13.0,5.0,1.0,1.0,1.0
209,1.4,42.0,1.7,2000,0.0,0.0,13.0,6.0,1.0,1.0,1.0
605,1.4,43.0,1.5,2000,0.0,1.0,13.0,7.0,1.0,1.0,1.0
1097,1.6,42.0,1.8,2000,0.13,1.0,13.0,8.0,1.0,1.0,1.0
614,2.5,40.0,1.9,2000,0.41,1.0,13.0,9.0,1.0,1.0,1.0
374,3.6,37.0,1.3,2000,0.83,0.0,13.0,10.0,1.0,1.0,1.0
339,4.8,35.0,2.1,2000,1.38,0.0,13.0,11.0,1.0,1.0,1.0
333,4.8,51.0,2.2,1715,1.12,0.0,13.0,12.0,1.0,1.0,1.0
196,4.0,64.0,2.0,1834,0.75,0.0,13.0,13.0,1.0,1.0,1.0
117,1.9,89.0,1.5,102,0.41,0.0,13.0,14.0,1.0,1.0,1.0
184,2.2,85.0,1.3,2000,0.41,0.0,13.0,15.0,1.0,1.0,1.0
241,2.4,79.0,1.9,1995,0.37,0.0,13.0,16.0,1.0,1.0,1.0
319,2.5,78.0,2.0,2000,0.25,0.0,13.0,17.0,1.0,1.0,1.0
615,2.0,77.0,1.3,2000,0.07,1.0,13.0,18.0,1.0,1.0,1.0
402,2.0,81.0,0.7,2000,0.0,0.0,13.0,19.0,1.0,1.0,1.0
120,1.7,85.0,1.3,396,0.0,0.0,13.0,20.0,1.0,1.0,1.0
231,1.2,92.0,0.7,1474,0.0,0.0,13.0,21.0,1.0,1.0,1.0
320,1.2,87.0,0.9,1802,0.0,0.0,13.0,22.0,1.0,1.0,1.0
226,1.5,86.0,1.2,1495,0.0,0.0,13.0,23.0,1.0,1.0,1.0
243,1.6,86.0,1.7,1141,0.0,0.0,13.0,0.0,1.0,1.0,1.0
247,1.6,85.0,2.0,952,0.0,0.0,13.0,1.0,1.0,1.0,1.0
173,1.5,86.0,2.5,782,0.0,0.0,13.0,2.0,1.0,1.0,1.0
107,1.3,87.0,1.7,822,0.0,0.0,13.0,3.0,1.0,1.0,1.0
75,1.3,87.0,2.2,937,0.0,0.0,13.0,4.0,1.0,1.0,1.0
81,1.1,88.0,0.9,927,0.0,0.0,13.0,5.0,1.0,1.0,1.0
212,0.8,88.0,1.0,900,0.0,0.0,13.0,6.0,1.0,1.0,1.0
600,0.6,85.0,1.5,1321,0.01,1.0,13.0,7.0,1.0,1.0,1.0
1174,1.1,79.0,1.7,1480,0.36,1.0,13.0,8.0,1.0,1.0,1.0
653,2.5,67.0,1.3,1472,1.11,1.0,13.0,9.0,1.0,1.0,1.0
446,4.9,56.0,1.9,1480,1.76,0.0,13.0,10.0,1.0,1.0,1.0
565,6.9,46.0,2.1,1541,2.33,1.0,13.0,11.0,1.0,1.0,1.0
668,8.3,36.0,2.5,1665,2.7,1.0,13.0,12.0,1.0,1.0,1.0
648,9.9,29.0,3.2,1641,2.91,1.0,13.0,13.0,1.0,1.0,1.0
674,11.4,30.0,3.1,1672,2.82,1.0,13.0,14.0,1.0,1.0,1.0
758,10.7,34.0,4.5,1850,2.51,1.0,13.0,15.0,1.0,1.0,1.0
752,10.3,34.0,3.8,1850,1.93,1.0,13.0,16.0,1.0,1.0,1.0
999,9.6,38.0,3.2,1606,1.35,1.0,13.0,17.0,1.0,1.0,1.0
1495,7.9,46.0,3.1,1057,0.58,1.0,13.0,18.0,1.0,1.0,1.0
923,6.2,54.0,1.8,883,0.08,1.0,13.0,19.0,1.0,1.0,1.0
739,5.1,56.0,2.0,899,0.0,1.0,13.0,20.0,1.0,1.0,1.0
726,4.5,62.0,2.0,826,0.0,1.0,13.0,21.0,1.0,1.0,1.0
621,3.9,66.0,2.7,990,0.0,1.0,13.0,22.0,1.0,1.0,1.0
428,3.4,69.0,1.1,895,0.0,0.0,13.0,23.0,1.0,1.0,1.0
335,2.9,72.0,1.3,903,0.0,0.0,13.0,0.0,1.0,1.0,1.0
283,2.5,75.0,1.5,786,0.0,0.0,13.0,1.0,1.0,1.0,1.0
216,2.2,80.0,1.4,615,0.0,0.0,13.0,2.0,1.0,1.0,1.0
128,1.9,81.0,1.1,525,0.0,0.0,13.0,3.0,1.0,1.0,1.0
92,2.0,80.0,0.8,474,0.0,0.0,13.0,4.0,1.0,1.0,1.0
95,2.2,79.0,0.8,553,0.0,0.0,13.0,5.0,1.0,1.0,1.0
243,2.3,80.0,0.7,546,0.0,0.0,13.0,6.0,1.0,1.0,1.0
661,2.5,79.0,1.4,536,0.01,1.0,13.0,7.0,1.0,1.0,1.0
1216,2.6,77.0,1.3,567,0.21,1.0,13.0,8.0,1.0,1.0,1.0
664,3.3,72.0,1.4,618,0.61,1.0,13.0,9.0,1.0,1.0,1.0
461,5.4,64.0,1.6,637,1.7,0.0,13.0,10.0,1.0,1.0,1.0
584,7.1,50.0,1.7,799,2.24,1.0,13.0,11.0,1.0,1.0,1.0
690,9.3,37.0,2.3,940,2.72,1.0,13.0,12.0,1.0,1.0,1.0
682,10.9,36.0,2.1,1073,2.87,1.0,13.0,13.0,1.0,1.0,1.0
758,12.4,33.0,2.9,811,2.71,1.0,13.0,14.0,1.0,1.0,1.0
849,12.1,30.0,3.0,1120,2.41,1.0,13.0,15.0,1.0,1.0,1.0
901,12.2,24.0,2.8,1655,1.98,1.0,13.0,16.0,1.0,1.0,1.0
1108,11.2,27.0,3.5,1585,1.19,1.0,13.0,17.0,1.0,1.0,1.0
1611,9.7,36.0,3.6,948,0.37,1.0,13.0,18.0,1.0,1.0,1.0
932,8.3,48.0,3.0,779,0.06,1.0,13.0,19.0,1.0,1.0,1.0
724,6.7,48.0,2.6,774,0.0,1.0,13.0,20.0,1.0,1.0,1.0
676,5.8,60.0,2.2,650,0.0,1.0,13.0,21.0,1.0,1.0,1.0
638,5.3,63.0,1.8,591,0.0,1.0,13.0,22.0,1.0,1.0,1.0
422,5.0,42.0,1.7,717,0.0,0.0,13.0,23.0,1.0,1.0,1.0
403,4.7,46.0,1.7,746,0.0,0.0,13.0,0.0,1.0,1.0,1.0
360,4.7,51.0,1.1,728,0.0,0.0,13.0,1.0,1.0,1.0,1.0
305,5.0,50.0,1.7,669,0.0,0.0,13.0,2.0,1.0,1.0,1.0
197,5.0,51.0,0.8,659,0.0,0.0,13.0,3.0,1.0,1.0,1.0
122,5.1,54.0,1.2,550,0.0,0.0,13.0,4.0,1.0,1.0,1.0
82,4.7,54.0,1.3,543,0.0,0.0,13.0,5.0,1.0,1.0,1.0
113,4.2,50.0,0.6,633,0.0,0.0,13.0,6.0,1.0,1.0,1.0
198,4.0,54.0,0.9,587,0.01,0.0,13.0,7.0,1.0,1.0,1.0
424,4.5,49.0,0.4,580,0.19,0.0,13.0,8.0,1.0,1.0,1.0
456,6.5,40.0,2.5,588,0.69,0.0,13.0,9.0,1.0,1.0,1.0
494,7.2,43.0,1.5,559,0.42,0.0,13.0,10.0,1.0,1.0,1.0
589,9.0,56.0,2.0,399,1.11,1.0,13.0,11.0,1.0,1.0,1.0
806,10.6,52.0,3.1,390,2.27,1.0,13.0,12.0,1.0,1.0,1.0
880,12.4,50.0,2.5,379,2.48,1.0,13.0,13.0,1.0,1.0,1.0
855,12.7,55.0,3.4,378,2.42,1.0,13.0,14.0,1.0,1.0,1.0
1025,12.4,58.0,4.1,404,2.26,1.0,13.0,15.0,1.0,1.0,1.0
947,12.3,61.0,3.4,359,1.82,1.0,13.0,16.0,1.0,1.0,1.0
916,11.1,66.0,4.2,367,1.18,1.0,13.0,17.0,1.0,1.0,1.0
736,9.0,76.0,3.0,288,0.45,1.0,13.0,18.0,1.0,1.0,1.0
521,7.7,80.0,2.8,234,0.05,1.0,13.0,19.0,1.0,1.0,1.0
513,7.1,83.0,3.3,203,0.0,1.0,13.0,20.0,1.0,1.0,1.0
487,6.7,84.0,2.8,193,0.0,0.0,13.0,21.0,1.0,1.0,1.0
460,6.5,85.0,2.3,167,0.0,0.0,13.0,22.0,1.0,1.0,1.0
354,6.4,85.0,2.3,155,0.0,0.0,13.0,23.0,1.0,1.0,1.0
372,6.4,84.0,1.4,171,0.0,0.0,13.0,0.0,1.0,1.0,1.0
267,6.4,82.0,1.2,186,0.0,0.0,13.0,1.0,1.0,1.0,1.0
195,6.0,82.0,1.3,198,0.0,0.0,13.0,2.0,1.0,1.0,1.0
139,5.5,83.0,0.9,186,0.0,0.0,13.0,3.0,1.0,1.0,1.0
90,5.3,82.0,1.0,200,0.0,0.0,13.0,4.0,1.0,1.0,1.0
60,5.0,83.0,0.7,200,0.0,0.0,13.0,5.0,1.0,1.0,1.0
71,4.6,84.0,0.7,193,0.0,0.0,13.0,6.0,1.0,1.0,1.0
137,4.7,82.0,1.3,198,0.02,0.0,13.0,7.0,1.0,1.0,1.0
225,5.0,79.0,1.1,203,0.23,0.0,13.0,8.0,1.0,1.0,1.0
331,6.3,73.0,1.3,218,0.79,0.0,13.0,9.0,1.0,1.0,1.0
359,8.4,65.0,1.8,229,1.67,0.0,13.0,10.0,1.0,1.0,1.0
466,10.7,56.0,2.0,261,2.27,0.0,13.0,11.0,1.0,1.0,1.0
626,12.7,45.0,1.3,321,2.63,1.0,13.0,12.0,1.0,1.0,1.0
784,14.6,38.0,1.9,315,2.75,1.0,13.0,13.0,1.0,1.0,1.0
882,16.1,37.0,2.4,315,2.62,1.0,13.0,14.0,1.0,1.0,1.0
960,16.7,38.0,3.1,265,2.27,1.0,13.0,15.0,1.0,1.0,1.0
1031,16.5,39.0,3.1,366,1.91,1.0,13.0,16.0,1.0,1.0,1.0
911,15.8,40.0,2.3,481,1.28,1.0,13.0,17.0,1.0,1.0,1.0
768,14.4,44.0,2.7,596,0.6,1.0,13.0,18.0,1.0,1.0,1.0
571,12.6,59.0,2.5,384,0.08,1.0,13.0,19.0,1.0,1.0,1.0
502,10.7,70.0,2.8,236,0.0,0.0,13.0,20.0,1.0,1.0,1.0
456,9.8,74.0,2.2,219,0.0,0.0,13.0,21.0,1.0,1.0,1.0
424,8.8,79.0,2.0,203,0.0,0.0,13.0,22.0,1.0,1.0,1.0
336,8.0,82.0,1.3,196,0.0,0.0,13.0,23.0,1.0,1.0,1.0
244,7.1,84.0,2.3,185,0.0,0.0,13.0,0.0,1.0,1.0,1.0
185,6.3,87.0,1.8,153,0.0,0.0,13.0,1.0,1.0,1.0,1.0
93,5.4,95.0,1.5,89,0.0,0.0,13.0,2.0,1.0,1.0,1.0
62,5.5,96.0,1.6,72,0.0,0.0,13.0,3.0,1.0,1.0,1.0
65,5.5,96.0,2.0,53,0.0,0.0,13.0,4.0,1.0,1.0,1.0
98,5.4,97.0,1.5,38,0.0,0.0,13.0,5.0,1.0,1.0,1.0
227,5.7,97.0,0.5,80,0.0,0.0,13.0,6.0,1.0,1.0,1.0
581,6.0,96.0,0.6,94,0.0,1.0,13.0,7.0,1.0,1.0,1.0
983,6.4,90.0,1.4,117,0.13,1.0,13.0,8.0,1.0,1.0,1.0
540,7.6,82.0,0.7,147,0.55,1.0,13.0,9.0,1.0,1.0,1.0
415,10.0,70.0,1.0,187,1.57,0.0,13.0,10.0,1.0,1.0,1.0
422,12.6,60.0,2.4,281,2.23,0.0,13.0,11.0,1.0,1.0,1.0
492,14.6,53.0,2.5,348,2.65,0.0,13.0,12.0,1.0,1.0,1.0
504,16.0,47.0,2.5,459,2.8,0.0,13.0,13.0,1.0,1.0,1.0
575,17.4,39.0,2.9,520,2.7,1.0,13.0,14.0,1.0,1.0,1.0
604,17.6,33.0,3.6,985,2.44,1.0,13.0,15.0,1.0,1.0,1.0
819,17.7,33.0,3.4,897,1.96,1.0,13.0,16.0,1.0,1.0,1.0
925,17.1,31.0,3.3,1075,1.33,1.0,13.0,17.0,1.0,1.0,1.0
1477,16.0,33.0,2.9,1138,0.6,1.0,13.0,18.0,1.0,1.0,1.0
1031,14.3,37.0,3.1,1247,0.1,1.0,13.0,19.0,1.0,1.0,1.0
835,12.9,42.0,2.8,1047,0.0,1.0,13.0,20.0,1.0,1.0,1.0
798,11.6,54.0,1.5,693,0.0,1.0,13.0,21.0,1.0,1.0,1.0
662,10.7,58.0,1.4,600,0.0,1.0,13.0,22.0,1.0,1.0,1.0
447,9.8,62.0,0.6,535,0.0,0.0,13.0,23.0,1.0,1.0,1.0
380,9.0,68.0,1.1,426,0.0,0.0,13.0,0.0,1.0,1.0,1.0
278,8.7,70.0,0.9,398,0.0,0.0,13.0,1.0,1.0,1.0,1.0
163,8.3,70.0,0.8,394,0.0,0.0,13.0,2.0,1.0,1.0,1.0
127,8.1,71.0,0.9,378,0.0,0.0,13.0,3.0,1.0,1.0,1.0
95,7.8,70.0,0.3,395,0.0,0.0,13.0,4.0,1.0,1.0,1.0
110,8.0,63.0,0.8,439,0.0,0.0,13.0,5.0,1.0,1.0,1.0
231,8.1,66.0,0.6,415,0.0,0.0,13.0,6.0,1.0,1.0,1.0
705,8.5,67.0,0.7,475,0.02,1.0,13.0,7.0,1.0,1.0,1.0
1201,9.3,62.0,0.6,519,0.25,1.0,13.0,8.0,1.0,1.0,1.0
699,11.6,51.0,0.8,498,0.84,1.0,13.0,9.0,1.0,1.0,1.0
462,13.9,40.0,0.8,586,1.6,0.0,13.0,10.0,1.0,1.0,1.0
560,15.8,40.0,1.9,647,1.95,1.0,13.0,11.0,1.0,1.0,1.0
586,16.7,47.0,2.4,620,1.76,1.0,13.0,12.0,1.0,1.0,1.0
563,18.6,46.0,2.1,642,2.54,1.0,13.0,13.0,1.0,1.0,1.0
618,19.4,45.0,2.0,624,2.05,1.0,13.0,14.0,1.0,1.0,1.0
636,19.9,45.0,2.7,676,1.79,1.0,13.0,15.0,1.0,1.0,1.0
774,19.5,50.0,3.4,613,1.6,1.0,13.0,16.0,1.0,1.0,1.0
960,18.4,54.0,3.2,605,1.05,1.0,13.0,17.0,1.0,1.0,1.0
1521,16.8,60.0,3.1,580,0.46,1.0,13.0,18.0,1.0,1.0,1.0
1020,15.0,67.0,2.6,452,0.07,1.0,13.0,19.0,1.0,1.0,1.0
864,13.9,72.0,2.4,385,0.0,1.0,13.0,20.0,1.0,1.0,1.0
866,13.4,73.0,1.5,325,0.0,1.0,13.0,21.0,1.0,1.0,1.0
764,12.9,75.0,1.3,326,0.0,1.0,13.0,22.0,1.0,1.0,1.0
527,12.4,74.0,1.5,356,0.0,1.0,13.0,23.0,1.0,1.0,1.0
400,12.0,76.0,0.8,346,0.0,0.0,13.0,0.0,1.0,1.0,1.0
337,11.6,74.0,1.2,374,0.0,0.0,13.0,1.0,1.0,1.0,1.0
225,11.5,75.0,1.9,399,0.0,0.0,13.0,2.0,1.0,1.0,1.0
150,10.9,79.0,0.8,383,0.0,0.0,13.0,3.0,1.0,1.0,1.0
104,10.6,77.0,0.9,422,0.0,0.0,13.0,4.0,1.0,1.0,1.0
107,10.2,80.0,0.8,366,0.0,0.0,13.0,5.0,1.0,1.0,1.0
258,9.6,84.0,0.7,301,0.0,0.0,13.0,6.0,1.0,1.0,1.0
741,9.6,82.0,1.1,284,0.04,1.0,13.0,7.0,1.0,1.0,1.0
1353,10.3,77.0,0.7,341,0.37,1.0,13.0,8.0,1.0,1.0,1.0
723,12.4,66.0,1.0,546,0.91,1.0,13.0,9.0,1.0,1.0,1.0
494,14.7,62.0,2.9,684,1.59,0.0,13.0,10.0,1.0,1.0,1.0
588,15.6,60.0,3.7,817,1.44,1.0,13.0,11.0,1.0,1.0,1.0
629,16.5,57.0,3.8,881,1.55,1.0,13.0,12.0,1.0,1.0,1.0
723,17.5,54.0,3.1,1065,1.63,1.0,13.0,13.0,1.0,1.0,1.0
698,18.6,46.0,4.4,1664,2.14,1.0,13.0,14.0,1.0,1.0,1.0
785,18.2,45.0,4.1,1908,1.86,1.0,13.0,15.0,1.0,1.0,1.0
943,18.3,43.0,4.3,1931,1.3,1.0,13.0,16.0,1.0,1.0,1.0
1221,17.6,45.0,4.2,1947,0.7,1.0,13.0,17.0,1.0,1.0,1.0
1839,17.0,53.0,3.1,1855,0.35,1.0,13.0,18.0,1.0,1.0,1.0
1288,16.0,60.0,2.8,1436,0.06,1.0,13.0,19.0,1.0,1.0,1.0
1133,15.2,65.0,2.2,988,0.0,1.0,13.0,20.0,1.0,1.0,1.0
1035,14.2,70.0,0.8,723,0.0,1.0,13.0,21.0,1.0,1.0,1.0
907,13.6,73.0,2.0,644,0.0,1.0,13.0,22.0,1.0,1.0,1.0
614,13.5,74.0,1.2,603,0.0,1.0,13.0,23.0,1.0,1.0,1.0
466,13.4,77.0,1.5,537,0.0,0.0,13.0,0.0,1.0,1.0,1.0
390,13.0,81.0,1.9,484,0.0,0.0,13.0,1.0,1.0,1.0,1.0
254,12.9,83.0,1.6,369,0.0,0.0,13.0,2.0,1.0,1.0,1.0
170,12.7,80.0,0.4,384,0.0,0.0,13.0,3.0,1.0,1.0,1.0
109,12.8,81.0,0.2,418,0.0,0.0,13.0,4.0,1.0,1.0,1.0
106,12.7,83.0,0.8,392,0.0,0.0,13.0,5.0,1.0,1.0,1.0
274,12.6,83.0,0.5,332,0.0,0.0,13.0,6.0,1.0,1.0,1.0
781,12.8,82.0,0.6,370,0.01,1.0,13.0,7.0,1.0,1.0,1.0
1281,13.3,80.0,1.2,369,0.14,1.0,13.0,8.0,1.0,1.0,1.0
757,13.5,79.0,1.9,382,0.2,1.0,13.0,9.0,1.0,1.0,1.0
482,15.0,69.0,1.5,552,1.02,0.0,13.0,10.0,1.0,1.0,1.0
583,16.1,63.0,1.2,555,1.08,1.0,13.0,11.0,1.0,1.0,1.0
714,18.2,55.0,2.3,594,2.24,1.0,13.0,12.0,1.0,1.0,1.0
716,19.5,48.0,1.9,596,2.32,1.0,13.0,13.0,1.0,1.0,1.0
711,20.2,47.0,2.4,541,2.3,1.0,13.0,14.0,1.0,1.0,1.0
781,20.8,42.0,3.1,576,2.1,1.0,13.0,15.0,1.0,1.0,1.0
957,20.7,38.0,2.2,741,1.63,1.0,13.0,16.0,1.0,1.0,1.0
1194,20.3,48.0,2.8,635,1.14,1.0,13.0,17.0,1.0,1.0,1.0
1776,19.1,47.0,2.4,942,0.57,1.0,13.0,18.0,1.0,1.0,1.0
1260,17.5,61.0,2.2,758,0.11,1.0,13.0,19.0,1.0,1.0,1.0
1079,15.6,64.0,2.7,686,0.0,1.0,13.0,20.0,1.0,1.0,1.0
1046,14.4,66.0,1.7,677,0.0,1.0,13.0,21.0,1.0,1.0,1.0
949,13.3,71.0,2.1,581,0.0,1.0,13.0,22.0,1.0,1.0,1.0
614,12.7,75.0,1.6,475,0.0,1.0,13.0,23.0,1.0,1.0,1.0
490,11.8,78.0,0.6,438,0.0,0.0,13.0,0.0,1.0,1.0,1.0
401,11.4,77.0,0.7,466,0.0,0.0,13.0,1.0,1.0,1.0,1.0
261,10.8,72.0,0.4,639,0.0,0.0,13.0,2.0,1.0,1.0,1.0
184,10.3,68.0,0.7,887,0.0,0.0,13.0,3.0,1.0,1.0,1.0
115,9.9,67.0,1.1,820,0.0,0.0,13.0,4.0,1.0,1.0,1.0
117,10.4,62.0,1.8,911,0.0,0.0,13.0,5.0,1.0,1.0,1.0
284,10.3,70.0,1.2,555,0.0,0.0,13.0,6.0,1.0,1.0,1.0
747,10.5,70.0,1.1,483,0.04,1.0,13.0,7.0,1.0,1.0,1.0
1406,11.5,60.0,1.6,550,0.42,1.0,13.0,8.0,1.0,1.0,1.0
772,13.7,46.0,1.3,972,1.08,1.0,13.0,9.0,1.0,1.0,1.0
583,16.0,29.0,1.4,1708,1.79,1.0,13.0,10.0,1.0,1.0,1.0
739,17.8,26.0,2.6,1822,2.37,1.0,13.0,11.0,1.0,1.0,1.0
939,19.1,26.0,1.6,1704,2.73,1.0,13.0,12.0,1.0,1.0,1.0
860,20.3,27.0,1.4,1464,2.87,1.0,13.0,13.0,1.0,1.0,1.0
965,21.0,28.0,2.8,1191,2.75,1.0,13.0,14.0,1.0,1.0,1.0
1068,21.8,28.0,2.3,1162,2.4,1.0,13.0,15.0,1.0,1.0,1.0
1156,20.7,36.0,3.6,811,1.82,1.0,13.0,16.0,1.0,1.0,1.0
1460,19.4,45.0,2.9,778,1.13,1.0,13.0,17.0,1.0,1.0,1.0
1935,17.4,57.0,3.1,657,0.52,1.0,13.0,18.0,1.0,1.0,1.0
1268,15.2,60.0,3.2,1081,0.09,1.0,13.0,19.0,1.0,1.0,1.0
1045,14.3,63.0,2.6,936,0.0,1.0,13.0,20.0,1.0,1.0,1.0
948,13.7,73.0,1.8,658,0.0,1.0,13.0,21.0,1.0,1.0,1.0
880,12.7,76.0,1.5,521,0.0,1.0,13.0,22.0,1.0,1.0,1.0
678,12.1,77.0,1.4,540,0.0,1.0,13.0,23.0,1.0,1.0,1.0
537,11.7,77.0,1.3,588,0.0,1.0,13.0,0.0,1.0,1.0,1.0
502,11.5,77.0,2.0,593,0.0,0.0,13.0,1.0,1.0,1.0,1.0
397,11.0,73.0,1.5,816,0.0,0.0,13.0,2.0,1.0,1.0,1.0
264,10.7,74.0,1.7,712,0.0,0.0,13.0,3.0,1.0,1.0,1.0
163,10.4,73.0,1.7,801,0.0,0.0,13.0,4.0,1.0,1.0,1.0
108,9.8,73.0,0.8,1098,0.0,0.0,13.0,5.0,1.0,1.0,1.0
142,9.4,75.0,0.9,1117,0.0,0.0,13.0,6.0,1.0,1.0,1.0
264,9.5,72.0,0.2,1017,0.04,0.0,13.0,7.0,1.0,1.0,1.0
489,10.4,65.0,0.8,979,0.41,0.0,13.0,8.0,1.0,1.0,1.0
642,12.6,57.0,0.9,859,0.98,1.0,13.0,9.0,1.0,1.0,1.0
618,14.7,53.0,0.9,831,1.59,1.0,13.0,10.0,1.0,1.0,1.0
824,16.7,45.0,1.9,1054,2.07,1.0,13.0,11.0,1.0,1.0,1.0
1072,18.2,38.0,4.2,1189,2.41,1.0,13.0,12.0,1.0,1.0,1.0
1218,19.3,37.0,3.0,1257,2.53,1.0,13.0,13.0,1.0,1.0,1.0
1381,20.1,30.0,3.0,1554,2.57,1.0,13.0,14.0,1.0,1.0,1.0
1542,18.9,28.0,3.7,1769,2.09,1.0,13.0,15.0,1.0,1.0,1.0
1578,18.0,32.0,3.0,1836,1.03,1.0,13.0,16.0,1.0,1.0,1.0
1531,17.3,36.0,3.4,1722,0.8,1.0,13.0,17.0,1.0,1.0,1.0
1391,16.6,33.0,2.6,1867,0.48,1.0,13.0,18.0,1.0,1.0,1.0
1025,15.3,41.0,2.0,1751,0.08,1.0,13.0,19.0,1.0,1.0,1.0
972,14.0,45.0,1.6,1729,0.0,1.0,13.0,20.0,1.0,1.0,1.0
1010,13.3,48.0,1.6,1582,0.0,1.0,13.0,21.0,1.0,1.0,1.0
922,12.8,52.0,1.5,1616,0.0,1.0,13.0,22.0,1.0,1.0,1.0
655,12.4,63.0,1.3,1201,0.0,1.0,13.0,23.0,1.0,1.0,1.0
579,12.1,70.0,0.8,1050,0.0,1.0,0.0,0.0,1.0,1.0,1.0
453,11.7,74.0,0.5,979,0.0,0.0,0.0,1.0,1.0,1.0,1.0
322,11.7,72.0,0.6,915,0.0,0.0,0.0,2.0,1.0,1.0,1.0
221,11.9,71.0,0.7,853,0.0,0.0,0.0,3.0,1.0,1.0,1.0
147,12.1,69.0,0.3,827,0.0,0.0,0.0,4.0,1.0,1.0,1.0
96,12.3,65.0,0.5,1085,0.0,0.0,0.0,5.0,1.0,1.0,1.0
110,12.4,61.0,0.4,1131,0.0,0.0,0.0,6.0,1.0,1.0,1.0
169,12.5,62.0,0.4,1003,0.0,0.0,0.0,7.0,1.0,1.0,1.0
342,12.9,64.0,1.5,778,0.06,0.0,0.0,8.0,1.0,1.0,1.0
485,13.5,66.0,1.8,934,0.16,0.0,0.0,9.0,1.0,1.0,1.0
566,14.7,61.0,2.0,945,0.64,1.0,0.0,10.0,1.0,1.0,1.0
737,16.7,55.0,2.1,1182,1.37,1.0,0.0,11.0,1.0,1.0,1.0
926,18.0,53.0,3.1,1350,1.53,1.0,0.0,12.0,1.0,1.0,1.0
1156,17.9,60.0,2.2,1248,0.86,1.0,0.0,13.0,1.0,1.0,1.0
1201,17.5,67.0,2.1,832,0.42,1.0,0.0,14.0,1.0,1.0,1.0
1349,18.2,63.0,2.2,687,0.72,1.0,0.0,15.0,1.0,1.0,1.0
1409,18.2,69.0,3.2,625,0.87,1.0,0.0,16.0,1.0,1.0,1.0
1362,18.0,72.0,1.8,559,0.47,1.0,0.0,17.0,1.0,1.0,1.0
1296,17.7,75.0,2.1,519,0.12,1.0,0.0,18.0,1.0,1.0,1.0
1066,17.4,79.0,2.3,614,0.03,1.0,0.0,19.0,1.0,1.0,1.0
984,17.1,80.0,1.5,480,0.0,1.0,0.0,20.0,1.0,1.0,1.0
983,16.9,81.0,1.9,472,0.0,1.0,0.0,21.0,1.0,1.0,1.0
841,16.7,83.0,2.4,416,0.0,1.0,0.0,22.0,1.0,1.0,1.0
588,16.3,82.0,1.3,480,0.0,1.0,0.0,23.0,1.0,1.0,1.0
468,16.1,80.0,1.9,605,0.0,0.0,1.0,0.0,1.0,1.0,1.0
295,16.0,79.0,1.0,716,0.0,0.0,1.0,1.0,1.0,1.0,1.0
155,15.7,81.0,1.4,694,0.0,0.0,1.0,2.0,1.0,1.0,1.0
111,15.6,81.0,1.2,628,0.0,0.0,1.0,3.0,1.0,1.0,1.0
86,15.7,79.0,1.2,628,0.0,0.0,1.0,4.0,1.0,1.0,1.0
125,15.3,82.0,1.4,508,0.0,0.0,1.0,5.0,1.0,1.0,1.0
359,14.9,81.0,0.4,580,0.0,0.0,1.0,6.0,1.0,1.0,1.0
918,15.1,80.0,1.0,623,0.01,1.0,1.0,7.0,1.0,1.0,1.0
1469,15.7,75.0,1.1,804,0.11,1.0,1.0,8.0,1.0,1.0,1.0
806,16.6,70.0,1.5,945,0.3,1.0,1.0,9.0,1.0,1.0,1.0
579,17.5,66.0,1.3,1059,0.55,1.0,1.0,10.0,1.0,1.0,1.0
662,18.5,61.0,1.6,1301,0.95,1.0,1.0,11.0,1.0,1.0,1.0
818,20.8,50.0,2.0,1240,1.82,1.0,1.0,12.0,1.0,1.0,1.0
818,21.9,48.0,2.5,1113,2.14,1.0,1.0,13.0,1.0,1.0,1.0
920,23.0,42.0,3.4,1315,2.1,1.0,1.0,14.0,1.0,1.0,1.0
993,23.7,43.0,2.8,1347,2.28,1.0,1.0,15.0,1.0,1.0,1.0
1218,23.0,47.0,4.1,1417,2.0,1.0,1.0,16.0,1.0,1.0,1.0
1569,22.0,49.0,3.7,1582,1.28,1.0,1.0,17.0,1.0,1.0,1.0
2401,20.7,54.0,4.1,1484,0.5,1.0,1.0,18.0,1.0,1.0,1.0
1779,19.1,60.0,3.4,1592,0.1,1.0,1.0,19.0,1.0,1.0,1.0
1517,18.2,65.0,1.8,1563,0.0,1.0,1.0,20.0,1.0,1.0,1.0
1503,17.9,64.0,2.1,1652,0.0,1.0,1.0,21.0,1.0,1.0,1.0
1213,17.4,66.0,2.3,1565,0.0,1.0,1.0,22.0,1.0,1.0,1.0
803,16.8,70.0,0.9,1426,0.0,1.0,1.0,23.0,1.0,1.0,1.0
532,16.8,69.0,0.8,1395,0.0,1.0,2.0,0.0,1.0,1.0,1.0
430,17.1,72.0,1.7,1353,0.0,0.0,2.0,1.0,1.0,1.0,1.0
275,17.0,73.0,1.6,1184,0.0,0.0,2.0,2.0,1.0,1.0,1.0
156,17.0,74.0,1.7,1294,0.0,0.0,2.0,3.0,1.0,1.0,1.0
124,16.9,74.0,1.2,1199,0.0,0.0,2.0,4.0,1.0,1.0,1.0
